co_municipio;quantidade_alunos;probabilidade_risco_media;probabilidade_risco_mediana;probabilidade_risco_p90;taxa_alertas;taxa_nao_alfabetizado_real;falsos_negativos;taxa_falsos_negativos;co_uf;dependencia_predominante;atlas_idhm_median;atlas_idhm_e_median;atlas_renda_pc_median;atlas_indice_gini_median;atlas_prop_pobreza_criancas_median;atlas_taxa_criancas_dom_sem_fund_median;censo_prop_mat_2ano_internet_aprendizagem_median;censo_prop_mat_2ano_alimentacao_median;censo_prop_mat_2ano_biblioteca_sala_leitura_median;fundeb_receita_contribuicao_median;fundeb_complementacao_uniao_median;fundeb_receita_total_median;indicador_meta_final_2025_median;indicador_pc_aluno_alfabetizado_2024_median;taxa_alfabetizacao_real_pct;taxa_alfabetizacao_predita_prob_pct;taxa_alertas_pct;sg_uf;no_municipio;rotulo_municipio;percentil_risco_relativo;faixa_risco_relativo;meta_2025_pct;alfabetizacao_2024_pct;gap_previsto_meta_pp;situacao_meta
4119152;1393;0.4921388061632106;0.4921388061632106;0.4921388061632106;0.0;0.2972002871500359;414;0.2972002871500359;41;3.0;0.751;0.666;911.51;0.48;5.45;19.79;0.9166666666666666;1.0;0.9653954802259888;98747031.44;0.0;98747031.44;68.31;57.370000000000005;70.2799712849964;50.78611938367894;0.0;PR;Pinhais;Pinhais - PR;0.5433884297520661;Moderado;68.31;57.370000000000005;-17.523880616321065;Risco elevado de não atingir
3520905;144;0.5371628362500491;0.5371628362500491;0.5371628362500491;1.0;0.3125;0;0.0;35;3.0;0.727;0.65;677.42;0.48;12.4;30.69;1.0;1.0;1.0;16080527.41;305304.36;16385831.77;63.68;54.96;68.75;46.28371637499509;100.0;SP;Ipaussu;Ipaussu - SP;0.6632231404958677;Moderado;63.68;54.96;-17.396283625004912;Risco elevado de não atingir
4218301;282;0.5774325775113958;0.5757478820069802;0.5915840197484856;1.0;0.4432624113475177;0;0.0;42;3.0;0.706;0.639;539.69;0.47;20.9;31.08;1.0;1.0;0.9473684210526316;27416042.85;165476.4;27581519.25;59.64;47.98;55.67375886524823;42.25674224886043;100.0;SC;Três Barras;Três Barras - SC;0.7706611570247934;Alto;59.64;47.98;-17.383257751139574;Risco elevado de não atingir
3157708;210;0.4888798428250354;0.4888798428250354;0.4888798428250354;0.0;0.3476190476190476;73;0.3476190476190476;31;3.0;0.706;0.558;735.0;0.43;5.07;26.9;0.7747747747747747;1.0;0.536036036036036;11452839.38;379973.71;11832813.09;68.42;58.13;65.23809523809524;51.11201571749646;0.0;MG;Santa Juliana;Santa Juliana - MG;0.5392561983471075;Moderado;68.42;58.13;-17.30798428250354;Risco elevado de não atingir
4318408;164;0.37293167416367695;0.37301073821204556;0.37301073821204556;0.0;0.4878048780487805;80;0.4878048780487805;43;2.0;0.696;0.56;768.93;0.55;20.13;37.98;0.8578680203045685;1.0;0.4923857868020304;11964070.53;331619.72;12295690.25;80.0;71.9;51.21951219512195;62.7068325836323;0.0;RS;São Jerônimo;São Jerônimo - RS;0.2871900826446281;Baixo;80.0;71.9;-17.2931674163677;Risco elevado de não atingir
2613206;292;0.501758880284842;0.501758880284842;0.501758880284842;1.0;0.2671232876712329;0;0.0;26;3.0;0.57;0.426;269.44;0.56;59.98;61.37;1.0;1.0;0.0;25026686.59;10457881.37;35484567.96;67.04;54.47;73.28767123287672;49.824111971515805;100.0;PE;São João;São João - PE;0.5723140495867769;Moderado;67.04;54.47;-17.2158880284842;Risco elevado de não atingir
2109106;501;0.5412927472878724;0.5412927472878724;0.5412927472878724;1.0;0.3253493013972056;0;0.0;21;3.0;0.653;0.563;398.15;0.56;42.09;41.59;0.4714285714285714;1.0;0.5387755102040817;31533984.17;47862336.38;79396320.55;63.01;45.11;67.46506986027944;45.87072527121276;100.0;MA;Presidente Dutra;Presidente Dutra - MA;0.6776859504132231;Moderado;63.01;45.11;-17.139274728787235;Risco elevado de não atingir
4217006;190;0.46750028246428166;0.46750028246428166;0.46750028246428166;0.0;0.3894736842105263;74;0.3894736842105263;42;3.0;0.755;0.683;884.18;0.44;4.68;20.42;1.0;1.0;0.6697674418604651;14006881.61;411028.14;14417909.75;70.37;68.64;61.05263157894737;53.249971753571835;0.0;SC;São Ludgero;São Ludgero - SC;0.49586776859504134;Moderado;70.37;68.64;-17.12002824642817;Risco elevado de não atingir
4122602;118;0.4498226924499301;0.4498226924499301;0.4498226924499301;0.0;0.11016949152542373;13;0.11016949152542373;41;3.0;0.713;0.61;724.58;0.41;2.87;29.84;1.0;1.0;0.9714285714285714;7349217.21;138743.19;7487960.4;72.08;41.63;88.98305084745762;55.01773075500699;0.0;PR;Rondon;Rondon - PR;0.45661157024793386;Moderado;72.08;41.63;-17.06226924499301;Risco elevado de não atingir
3500709;359;0.5228611532047434;0.5228611532047434;0.5228611532047434;1.0;0.4735376044568245;0;0.0;35;3.0;0.745;0.694;642.59;0.41;11.28;19.95;0.7827298050139275;1.0;0.724233983286908;30351190.77;0.0;30351190.77;64.66;64.6;52.64623955431755;47.71388467952566;100.0;SP;Agudos;Agudos - SP;0.628099173553719;Moderado;64.66;64.6;-16.946115320474334;Risco elevado de não atingir
3135357;107;0.40453782281260553;0.40709481624371824;0.40709481624371824;0.0;0.1588785046728972;17;0.1588785046728972;31;2.0;0.608;0.514;254.77;0.46;48.18;39.97;0.6288659793814433;1.0;0.9278350515463918;7048960.23;494006.69;7542966.92;76.48;60.75;84.11214953271028;59.54621771873945;0.0;MG;Japonvar;Japonvar - MG;0.34917355371900827;Baixo;76.48;60.75;-16.933782281260555;Risco elevado de não atingir
3152808;325;0.5350582982811607;0.5350582982811607;0.5350582982811607;1.0;0.36923076923076925;0;0.0;31;3.0;0.695;0.536;782.28;0.51;6.64;38.41;0.4296875;1.0;0.7291666666666666;20501645.34;0.0;20501645.34;63.42;50.5;63.07692307692307;46.49417017188393;100.0;MG;Prata;Prata - MG;0.6570247933884298;Moderado;63.42;50.5;-16.925829828116072;Risco elevado de não atingir
3305554;855;0.5955962777929673;0.5955962777929673;0.5955962777929673;1.0;0.543859649122807;0;0.0;33;3.0;0.713;0.648;604.82;0.47;18.01;26.26;0.6809864757358791;1.0;0.858392999204455;79892381.66;6980271.21;86872652.87;57.34;50.53;45.614035087719294;40.44037222070327;100.0;RJ;Seropédica;Seropédica - RJ;0.8099173553719008;Alto;57.34;50.53;-16.899627779296736;Risco elevado de não atingir
3504107;1671;0.4327481756797579;0.4327474064419927;0.4327474064419927;0.0;0.3500897666068223;585;0.3500897666068223;35;3.0;0.765;0.67;1063.52;0.53;8.95;24.4;1.0;1.0;0.6915584415584416;120261581.73;3644349.31;123905931.04;73.5;65.46000000000001;64.99102333931776;56.72518243202421;0.0;SP;Atibaia;Atibaia - SP;0.4256198347107438;Moderado;73.5;65.46000000000001;-16.774817567975788;Risco elevado de não atingir
5008404;116;0.4668700854890418;0.468484720183151;0.468484720183151;0.0;0.43103448275862066;50;0.43103448275862066;50;3.0;0.711;0.626;583.56;0.46;15.8;33.32;1.0;1.0;0.8131868131868132;4918071.26;0.0;4918071.26;70.06;53.73;56.896551724137936;53.312991451095826;0.0;MS;Vicentina;Vicentina - MS;0.493801652892562;Moderado;70.06;53.73;-16.747008548904176;Risco elevado de não atingir
3553807;214;0.5520536818597228;0.5520536818597228;0.5520536818597228;1.0;0.42990654205607476;0;0.0;35;3.0;0.701;0.606;624.86;0.48;15.95;29.55;1.0;1.0;0.2713178294573643;18679251.16;0.0;18679251.16;61.5;56.67;57.009345794392516;44.79463181402772;100.0;SP;Taquarituba;Taquarituba - SP;0.7107438016528925;Alto;61.5;56.67;-16.705368185972283;Risco elevado de não atingir
2609907;640;0.669479237632756;0.669479237632756;0.669479237632756;1.0;0.5484375;0;0.0;26;3.0;0.572;0.419;291.75;0.6;58.37;57.43;0.5;1.0;0.5362116991643454;52825573.09;14918014.18;67743587.27;49.75;30.78;45.15625;33.0520762367244;100.0;PE;Ouricuri;Ouricuri - PE;0.9504132231404959;Alto;49.75;30.78;-16.697923763275597;Risco elevado de não atingir
1502202;766;0.4881982567517327;0.48934435897580886;0.48934435897580886;0.0;0.34986945169712796;268;0.34986945169712796;15;3.0;0.655;0.58;356.27;0.53;43.78;34.07;0.4540942928039702;1.0;0.3722084367245657;31826118.22;28013190.48;59839308.7;67.83;59.49;65.0130548302872;51.18017432482673;0.0;PA;Capanema;Capanema - PA;0.5351239669421488;Moderado;67.83;59.49;-16.64982567517327;Risco elevado de não atingir
3534609;192;0.5119664052684323;0.5119664052684323;0.5119664052684323;1.0;0.3489583333333333;0;0.0;35;3.0;0.762;0.713;797.55;0.46;10.22;11.66;1.0;1.0;1.0;18437881.7;0.0;18437881.7;65.39;59.23;65.10416666666667;48.803359473156775;100.0;SP;Osvaldo Cruz;Osvaldo Cruz - SP;0.6033057851239669;Moderado;65.39;59.23;-16.586640526843226;Risco elevado de não atingir
3527207;657;0.6186943849132465;0.6186943849132465;0.6186943849132465;1.0;0.4535768645357686;0;0.0;35;3.0;0.766;0.713;781.28;0.52;16.16;13.28;1.0;1.0;0.6191744340878829;57802086.46;0.0;57802086.46;54.48;47.82;54.64231354642314;38.130561508675356;100.0;SP;Lorena;Lorena - SP;0.859504132231405;Alto;54.48;47.82;-16.34943849132464;Risco elevado de não atingir
3539400;121;0.5727587452409278;0.5727587452409278;0.5727587452409278;1.0;0.35537190082644626;0;0.0;35;3.0;0.779;0.723;917.62;0.48;7.03;12.09;1.0;1.0;1.0;8770327.68;0.0;8770327.68;59.02;44.37;64.46280991735537;42.724125475907215;100.0;SP;Piratininga;Piratininga - SP;0.762396694214876;Alto;59.02;44.37;-16.29587452409279;Risco elevado de não atingir
2101400;1289;0.636817070178106;0.636817070178106;0.636817070178106;1.0;0.46314972847168345;0;0.0;21;3.0;0.687;0.597;531.6;0.58;30.79;35.86;0.7327905255366395;1.0;0.6402664692820134;63272090.04;55259305.08;118531395.12;52.53;39.54;53.68502715283165;36.318292982189405;100.0;MA;Balsas;Balsas - MA;0.9049586776859504;Alto;52.53;39.54;-16.211707017810596;Risco elevado de não atingir
4203808;641;0.4041680051910672;0.39515797011760423;0.4194244931515948;0.0;0.24024960998439937;154;0.24024960998439937;42;3.0;0.757;0.692;692.87;0.49;15.61;25.38;0.9497126436781608;1.0;0.9885057471264368;51690002.02;0.0;51690002.02;75.78;71.93;75.97503900156006;59.58319948089328;0.0;SC;Canoinhas;Canoinhas - SC;0.34710743801652894;Baixo;75.78;71.93;-16.196800519106723;Risco elevado de não atingir
4203907;280;0.414570703833835;0.414570703833835;0.414570703833835;0.0;0.21071428571428572;59;0.21071428571428572;42;3.0;0.752;0.659;811.66;0.45;6.3;26.5;1.0;1.0;1.0;27236801.68;0.0;27236801.68;74.66;69.54;78.92857142857143;58.542929616616505;0.0;SC;Capinzal;Capinzal - SC;0.3760330578512397;Baixo;74.66;69.54;-16.117070383383492;Risco elevado de não atingir
4124103;479;0.4933185725233977;0.4933185725233977;0.4933185725233977;0.0;0.2818371607515658;135;0.2818371607515658;41;3.0;0.718;0.617;765.04;0.54;16.73;31.71;0.7977707006369427;1.0;0.6130573248407644;32292860.6;1146702.23;33439562.83;66.77;55.04;71.81628392484343;50.66814274766023;0.0;PR;Santo Antônio da Platina;Santo Antônio da Platina - PR;0.5475206611570248;Moderado;66.77;55.04;-16.10185725233977;Risco elevado de não atingir
3124203;244;0.4184718448857357;0.4147933460847606;0.422666624220181;0.0;0.2827868852459016;69;0.2827868852459016;31;3.0;0.663;0.52;496.04;0.5;30.11;51.88;0.6431372549019608;1.0;0.9686274509803922;16067299.19;3412664.78;19479963.97;74.22;61.52;71.72131147540983;58.15281551142644;0.0;MG;Espera Feliz;Espera Feliz - MG;0.3822314049586777;Baixo;74.22;61.52;-16.06718448857356;Risco elevado de não atingir
3303906;2143;0.4785193014523533;0.47851930145235333;0.47851930145235333;0.0;0.31824545030331314;682;0.31824545030331314;33;3.0;0.745;0.639;922.49;0.55;12.97;27.03;0.7265151515151516;1.0;0.7734848484848484;219808768.36;20995516.47;240804284.83;68.17;64.81;68.17545496966868;52.14806985476468;0.0;RJ;Petrópolis;Petrópolis - RJ;0.5165289256198347;Moderado;68.17;64.81;-16.021930145235324;Risco elevado de não atingir
2308302;200;0.39283307641769727;0.39283307641769727;0.39283307641769727;0.0;0.275;55;0.275;23;3.0;0.628;0.569;261.96;0.47;51.29;37.66;0.5584905660377358;1.0;0.430188679245283;20240628.46;17850799.15;38091427.61;76.7;79.33;72.5;60.716692358230276;0.0;CE;Milagres;Milagres - CE;0.3243801652892562;Baixo;76.7;79.33;-15.983307641769727;Risco elevado de não atingir
1301209;992;0.6421056014869656;0.668470047183652;0.668470047183652;1.0;0.530241935483871;0;0.0;13;3.0;0.586;0.425;347.2;0.64;46.63;46.39;0.5531914893617021;1.0;0.7175348495964784;54727317.59;30640569.09;85367886.68;51.74;32.72;46.9758064516129;35.78943985130344;100.0;AM;Coari;Coari - AM;0.9152892561983471;Alto;51.74;32.72;-15.95056014869656;Risco elevado de não atingir
2900801;300;0.5940664009777081;0.5940664009777081;0.5940664009777081;1.0;0.31;0;0.0;29;3.0;0.608;0.476;357.99;0.53;45.23;50.66;0.4031413612565445;1.0;0.2853403141361256;25987108.71;14690106.68;40677215.39;56.52;29.6;69.0;40.59335990222919;100.0;BA;Alcobaça;Alcobaça - BA;0.8016528925619835;Alto;56.52;29.6;-15.926640097770814;Risco elevado de não atingir
4203006;890;0.4280486320107018;0.42094627498925286;0.4506227902431944;0.0;0.3404494382022472;303;0.3404494382022472;42;3.0;0.735;0.62;744.28;0.48;12.39;33.67;1.0;1.0;0.9042553191489362;75196577.14;2188720.98;77385298.12;73.04;65.51;65.95505617977528;57.19513679892982;0.0;SC;Caçador;Caçador - SC;0.4090909090909091;Moderado;73.04;65.51;-15.844863201070183;Risco elevado de não atingir
3524303;466;0.5397873453664082;0.5397873453664082;0.5397873453664082;1.0;0.4227467811158798;0;0.0;35;3.0;0.778;0.71;1015.51;0.52;7.91;20.0;1.0;1.0;0.822;47748366.19;0.0;47748366.19;61.83;57.94;57.72532188841202;46.021265463359185;100.0;SP;Jaboticabal;Jaboticabal - SP;0.6694214876033058;Moderado;61.83;57.94;-15.808734536640813;Risco elevado de não atingir
2802809;224;0.6437520156436308;0.6437520156436309;0.6437520156436309;1.0;0.45535714285714285;0;0.0;28;3.0;0.58;0.475;220.89;0.53;65.28;50.83;1.0;1.0;0.0;26451666.51;704427.02;27156093.53;51.41;34.31;54.46428571428572;35.62479843563692;100.0;SE;Indiaroba;Indiaroba - SE;0.9214876033057852;Alto;51.41;34.31;-15.785201564363078;Risco elevado de não atingir
2413359;110;0.6878202901537955;0.6878202901537955;0.6878202901537955;1.0;0.7272727272727273;0;0.0;24;3.0;0.614;0.521;284.48;0.5;43.06;40.12;0.4461538461538462;1.0;0.2256410256410256;20134896.92;3467238.99;23602135.91;46.99;27.68;27.27272727272727;31.217970984620447;100.0;RN;Serra do Mel;Serra do Mel - RN;0.9710743801652892;Alto;46.99;27.68;-15.772029015379555;Risco elevado de não atingir
3305505;1296;0.4684570217162456;0.4684570217162456;0.4684570217162456;0.0;0.2993827160493827;388;0.2993827160493827;33;3.0;0.709;0.621;681.62;0.52;15.86;27.26;0.8547925608011445;1.0;0.8841201716738197;107887095.49;7823030.99;115710126.48;68.84;62.51;70.06172839506173;53.15429782837544;0.0;RJ;Saquarema;Saquarema - RJ;0.49793388429752067;Moderado;68.84;62.51;-15.685702171624563;Risco elevado de não atingir
2709103;254;0.6006698140509322;0.6006698140509322;0.6006698140509322;1.0;0.3937007874015748;0;0.0;27;3.0;0.541;0.421;215.16;0.51;65.98;65.83;0.9122137404580152;1.0;0.6374045801526718;36391700.22;26140239.48;62531939.7;55.59;38.96;60.629921259842526;39.93301859490678;100.0;AL;Taquarana;Taquarana - AL;0.8181818181818182;Alto;55.59;38.96;-15.656981405093227;Risco elevado de não atingir
3531407;163;0.40059672208414826;0.4005967220841482;0.4005967220841482;0.0;0.18404907975460122;30;0.18404907975460122;35;3.0;0.785;0.72;1032.05;0.5;3.43;15.75;1.0;1.0;0.7743589743589744;20119050.76;0.0;20119050.76;75.51;65.44;81.59509202453987;59.940327791585176;0.0;SP;Monte Aprazível;Monte Aprazível - SP;0.3409090909090909;Baixo;75.51;65.44;-15.56967220841483;Risco elevado de não atingir
3538204;137;0.3686454223620115;0.3686454223620115;0.3686454223620115;0.0;0.23357664233576642;32;0.23357664233576642;35;3.0;0.725;0.666;652.43;0.42;11.31;28.18;1.0;1.0;0.124223602484472;16836625.1;0.0;16836625.1;78.66;78.79;76.64233576642336;63.135457763798854;0.0;SP;Pinhalzinho;Pinhalzinho - SP;0.27892561983471076;Baixo;78.66;78.79;-15.524542236201142;Risco elevado de não atingir
4202909;1608;0.4307603461988661;0.4236332588611095;0.4427338529262973;0.0;0.32027363184079605;515;0.32027363184079605;42;3.0;0.795;0.707;1116.93;0.4;1.76;22.57;0.934040047114252;1.0;0.9770318021201412;127953761.21;3811141.66;131764902.87;72.25;67.18;67.9726368159204;56.923965380113394;0.0;SC;Brusque;Brusque - SC;0.4214876033057851;Moderado;72.25;67.18;-15.326034619886606;Risco elevado de não atingir
3513603;150;0.5556261343552049;0.5556261343552049;0.5556261343552049;1.0;0.4066666666666667;0;0.0;35;3.0;0.684;0.576;525.19;0.54;26.98;43.44;0.9247311827956988;1.0;0.6666666666666666;11410906.91;0.0;11410906.91;59.73;58.09;59.33333333333333;44.43738656447951;100.0;SP;Cunha;Cunha - SP;0.7252066115702479;Alto;59.73;58.09;-15.292613435520487;Risco elevado de não atingir
2707701;1284;0.6490609936909759;0.6490609936909759;0.6490609936909759;1.0;0.47897196261682246;0;0.0;27;3.0;0.643;0.547;369.11;0.48;36.51;40.06;0.6758720930232558;1.0;0.467296511627907;96653195.63;68413508.8;165066704.43;50.31;38.78;52.102803738317746;35.09390063090241;100.0;AL;Rio Largo;Rio Largo - AL;0.9318181818181818;Alto;50.31;38.78;-15.216099369097591;Risco elevado de não atingir
3121209;102;0.3572015509230423;0.3572015509230423;0.3572015509230423;0.0;0.28431372549019607;29;0.28431372549019607;31;3.0;0.74;0.661;632.28;0.47;7.59;24.58;1.0;1.0;0.1262135922330097;5486396.21;0.0;5486396.21;79.45;68.3;71.56862745098039;64.27984490769578;0.0;MG;Delfinópolis;Delfinópolis - MG;0.2603305785123967;Baixo;79.45;68.3;-15.170155092304228;Risco elevado de não atingir
2803005;511;0.49233929785551334;0.49233929785551334;0.49233929785551334;0.0;0.2583170254403131;132;0.2583170254403131;28;3.0;0.556;0.407;253.22;0.51;63.24;67.71;0.9737903225806452;1.0;0.2782258064516129;60798119.28;7082277.21;67880396.49;65.87;58.61;74.16829745596868;50.76607021444867;0.0;SE;Itabaianinha;Itabaianinha - SE;0.5454545454545454;Moderado;65.87;58.61;-15.103929785551337;Risco elevado de não atingir
3519709;950;0.5897600186737406;0.5897600186737406;0.5897600186737406;1.0;0.40421052631578946;0;0.0;35;3.0;0.71;0.614;624.55;0.48;15.05;35.25;0.879162702188392;1.0;0.0922930542340628;62269294.4;1947028.11;64216322.51;56.09;53.06;59.578947368421055;41.02399813262594;100.0;SP;Ibiúna;Ibiúna - SP;0.7933884297520661;Alto;56.09;53.06;-15.066001867374062;Risco elevado de não atingir
2905701;2381;0.6733203840331152;0.6733203840331152;0.6733203840331152;1.0;0.505669886602268;0;0.0;29;3.0;0.694;0.616;553.18;0.53;25.68;28.19;0.8316044260027663;0.9778699861687412;0.9118257261410788;175616945.81;66561201.05;242178146.86;47.7;36.56;49.4330113397732;32.66796159668848;100.0;BA;Camaçari;Camaçari - BA;0.9566115702479339;Alto;47.7;36.56;-15.032038403311525;Risco elevado de não atingir
2929057;172;0.5194100381753648;0.5194100381753648;0.5194100381753648;1.0;0.3546511627906977;0;0.0;29;3.0;0.639;0.555;335.9;0.5;38.89;39.34;0.8137254901960784;1.0;0.8578431372549019;16154709.08;14444742.7;30599451.78;63.09;36.59;64.53488372093024;48.05899618246352;100.0;BA;São Félix do Coribe;São Félix do Coribe - BA;0.6157024793388429;Moderado;63.09;36.59;-15.031003817536487;Risco elevado de não atingir
3509007;929;0.5953021435399581;0.5977033732433115;0.5977033732433115;1.0;0.3110871905274489;0;0.0;35;3.0;0.781;0.749;800.15;0.47;9.12;16.97;1.0;1.0;0.4663594470046083;69098250.33;0.0;69098250.33;55.49;52.21;68.89128094725511;40.46978564600418;100.0;SP;Caieiras;Caieiras - SP;0.8078512396694215;Alto;55.49;52.21;-15.020214353995819;Risco elevado de não atingir
4204806;461;0.5590055318720492;0.5537874089149017;0.5685454131065887;1.0;0.32537960954446854;0;0.0;42;3.0;0.721;0.62;687.47;0.51;19.92;30.09;0.9906191369606004;1.0;1.0;34379734.35;388912.45;34768646.8;58.78;53.48;67.46203904555314;44.09944681279509;100.0;SC;Curitibanos;Curitibanos - SC;0.7334710743801653;Alto;58.78;53.48;-14.680553187204914;Risco elevado de não atingir
3554102;2450;0.5881602168158973;0.5881602168158973;0.5881602168158973;1.0;0.4608163265306122;0;0.0;35;3.0;0.8;0.746;1011.95;0.51;7.72;13.69;0.9608122550765942;1.0;0.420377627360171;310848312.55;3771533.78;314619846.33;55.84;53.88;53.91836734693878;41.183978318410276;100.0;SP;Taubaté;Taubaté - SP;0.7871900826446281;Alto;55.84;53.88;-14.656021681589728;Risco elevado de não atingir
3300902;116;0.42180850509987794;0.4218085050998779;0.4218085050998779;0.0;0.1810344827586207;21;0.1810344827586207;33;3.0;0.691;0.608;524.88;0.47;20.25;34.72;0.546875;1.0;0.7578125;9719220.83;704753.11;10423973.94;72.46;64.38;81.89655172413794;57.81914949001221;0.0;RJ;Cambuci;Cambuci - RJ;0.3925619834710744;Baixo;72.46;64.38;-14.640850509987786;Risco elevado de não atingir
2403103;277;0.6081835837688867;0.6126958621114527;0.6126958621114527;1.0;0.44765342960288806;0;0.0;24;3.0;0.691;0.617;526.96;0.58;35.61;25.16;0.9296636085626911;1.0;0.6513761467889908;30770608.45;3222851.91;33993460.36;53.54;46.77;55.2346570397112;39.18164162311133;100.0;RN;Currais Novos;Currais Novos - RN;0.8388429752066116;Alto;53.54;46.77;-14.358358376888667;Risco elevado de não atingir
3515004;2795;0.6736710350707413;0.6943539352244013;0.6943539352244013;1.0;0.48372093023255813;0;0.0;35;3.0;0.735;0.676;622.77;0.45;12.11;22.72;0.9663617586308646;1.0;0.8663322514015934;182203747.46;0.0;182203747.46;46.94;40.5;51.627906976744185;32.632896492925866;100.0;SP;Embu das Artes;Embu das Artes - SP;0.9586776859504132;Alto;46.94;40.5;-14.307103507074132;Risco elevado de não atingir
